ts,battery_level,battery_voltage,clock_invalid,humidity,light_lux,light_percent,temperature,weight_grams,delta_w,delta_w_10,rolling_std_5,rolling_std_10,rolling_mean_5,net_weight,is_plateau,plateau_duration_s,hour_sin,hour_cos,dia_semana_sin,delta_w_30,rolling_std_30,session_gap_s,weight_zscore,trend_slope,cluster_ganador,anomaly_lof,score_lof
2026-04-12 05:17:30+00:00,,,0.5,41.099999235,13.685,1.0,22.100000190000003,168.0,0.0,0.0,0.0,0.0,168.0,0.0,1,2580,0.32969064526278724,0.9440890203927842,-0.7818314824680299,0.0,0.0,3930.0,-0.15012620953010525,-1.779486601518782e-15,1,-1,1.414433884157651
2026-04-12 05:18:00+00:00,,,0.5,41.099999235,13.685,1.0,22.100000190000003,168.0,0.0,0.0,0.0,0.0,168.0,0.0,1,2610,0.3338068592337709,0.9426414910921784,-0.7818314824680299,0.0,0.0,3960.0,-0.1296453223395029,-1.779486601518782e-15,1,-1,1.4018964923493236
2026-04-12 10:59:00+00:00,,,0.5,40.0,13.685,1.0,21.0,163.0,0.0,-0.8,0.0,0.632455532033684,163.0,0.0,1,180,0.9670459389139432,-0.2546019482055275,-0.7818314824680299,-5.0,2.460025231154948,180.0,-3.355142171937608,-0.10909090909090381,1,-1,1.4694397825198973
2026-04-12 11:08:30+00:00,,,0.5,39.799999619999994,13.685,1.0,20.899999809999997,163.0,0.0,0.0,0.0,0.0,163.0,0.0,1,750,0.9563047559630354,-0.2923717047227368,-0.7818314824680299,-5.0,1.4932799662022322,750.0,-1.7755546036775125,1.0296629742579066e-15,1,-1,1.4269783400218545
2026-04-12 11:09:30+00:00,,,0.5,39.799999619999994,13.685,1.0,20.899999809999997,163.0,0.0,0.0,0.0,0.0,163.0,0.0,1,810,0.9550199444571866,-0.29654157497557104,-0.7818314824680299,-2.0,0.0,810.0,-1.697866878758149,1.0296629742579066e-15,1,-1,1.738659657737506
2026-04-12 11:10:00+00:00,,,0.5,39.799999619999994,13.685,1.0,20.899999809999997,163.0,0.0,0.0,0.0,0.0,163.0,0.0,1,840,0.9537169507482269,-0.30070579950427295,-0.7818314824680299,0.0,0.0,840.0,-1.661503271456419,1.0296629742579066e-15,1,-1,1.4002761607527003
2026-04-12 11:55:30+00:00,,,0.5,39.599999235,13.685,1.0,20.70000038,138.0,-5.0,-2.0,7.886697661252144,8.089087299154002,146.8,-18.599999999999994,0,0,0.8767267557075076,-0.48098876891938785,-0.7818314824680299,-25.0,7.233701457870743,0.0,-5.99502616604257,-2.175757575757574,1,-1,1.384350522576267
2026-04-12 11:59:00+00:00,,,0.5,39.599999235,13.685,1.0,20.79999962,138.0,0.0,-1.9,0.0,2.108185106779581,138.0,0.0,1,120,0.8681988144891423,-0.49621650367520825,-0.7818314824680299,-25.0,10.867488157369653,120.0,-3.263690166537053,-0.48484848484848303,1,-1,1.557243017389101
2026-04-12 12:00:30+00:00,,,0.5,39.599999235,13.685,1.0,20.79999962,138.0,0.0,0.0,0.0,0.0,138.0,0.0,1,210,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,-25.0,11.16871657286788,210.0,-2.8302111276029964,1.1984573339500256e-15,1,-1,1.4440602462799874
2026-04-12 12:01:00+00:00,,,0.5,39.599999235,13.685,1.0,20.79999962,138.0,0.0,0.0,0.0,0.0,138.0,0.0,1,240,0.8638355052043956,-0.5037739770455266,-0.7818314824680299,-25.0,11.139089296025245,240.0,-2.7161013644883676,1.1984573339500256e-15,1,-1,1.4350745465102706
2026-04-12 12:01:30+00:00,,,0.5,39.599999235,13.685,1.0,20.79999962,138.0,0.0,0.0,0.0,0.0,138.0,0.0,1,270,0.8638355052043956,-0.5037739770455266,-0.7818314824680299,-25.0,11.04452847320334,270.0,-2.6129424720294008,1.1984573339500256e-15,1,-1,1.4241983439950983
2026-04-12 12:02:00+00:00,,,0.5,39.599999235,13.685,1.0,20.79999962,138.0,0.0,0.0,0.0,0.0,138.0,0.0,1,300,0.8616291604415257,-0.5075383629607043,-0.7818314824680299,-25.0,10.883341694386841,300.0,-2.519028339068222,1.1984573339500256e-15,1,-1,1.4546998488600242
2026-04-12 12:02:30+00:00,,,0.5,39.599999235,13.685,1.0,20.79999962,138.0,0.0,0.0,0.0,0.0,138.0,0.0,1,330,0.8616291604415257,-0.5075383629607043,-0.7818314824680299,-25.0,10.652504966859363,330.0,-2.4330038143977872,1.1984573339500256e-15,1,-1,1.3805695705713636
2026-04-12 12:05:00+00:00,,,0.5,39.599999235,13.685,1.0,20.79999962,138.0,0.0,0.0,0.0,0.0,138.0,0.0,1,480,0.8549118706729465,-0.5187732581605216,-0.7818314824680299,-25.0,8.189494251292576,480.0,-2.0891647547845382,1.1984573339500256e-15,1,-1,1.3868155220874132
2026-04-12 12:07:00+00:00,,,0.5,39.5,6.843,1.0,20.899999809999997,138.0,0.0,0.0,0.0,0.0,138.0,0.0,1,600,0.8503522249955628,-0.5262139236518696,-0.7818314824680299,-25.0,5.033679671421736,600.0,-1.8835136215550534,1.1984573339500256e-15,1,-1,1.4586614383977576
2026-04-12 12:09:00+00:00,,,0.5,39.5,13.685,1.0,20.899999809999997,138.0,0.0,0.0,0.0,0.0,138.0,0.0,1,720,0.8457278217039732,-0.5336145159156115,-0.7818314824680299,-19.0,1.268540658513403,720.0,-1.7166532854280538,1.1984573339500256e-15,1,-1,1.472985479762129
2026-04-12 12:09:30+00:00,,,0.5,39.5,13.685,1.0,20.899999809999997,138.0,0.0,0.0,0.0,0.0,138.0,0.0,1,750,0.8457278217039732,-0.5336145159156115,-0.7818314824680299,-5.0,0.9128709291768472,750.0,-1.679514171741545,1.1984573339500256e-15,1,-1,1.892410307478313
2026-04-12 12:10:00+00:00,,,0.5,39.5,13.685,1.0,20.899999809999997,138.0,0.0,0.0,0.0,0.0,138.0,0.0,1,780,0.8433914458128858,-0.5372996083468236,-0.7818314824680299,-5.0,0.0,780.0,-1.6439179264244603,1.1984573339500256e-15,1,-1,2.3565623198463372
2026-04-12 12:10:30+00:00,,,0.5,39.5,13.685,1.0,20.899999809999997,138.0,0.0,0.0,0.0,0.0,138.0,0.0,1,810,0.8433914458128858,-0.5372996083468236,-0.7818314824680299,0.0,0.0,810.0,-1.6097473254723855,1.1984573339500256e-15,1,-1,1.435655015754613
2026-04-12 12:53:00+00:00,,,0.5,39.5,13.685,1.0,21.100000190000003,138.0,0.0,0.0,0.0,0.0,138.0,0.0,1,3360,0.7283709698824006,-0.6851829903263589,-0.7818314824680299,0.0,0.0,3360.0,-0.16065556349226723,1.1984573339500256e-15,1,-1,1.4040232157321544
2026-04-12 12:53:30+00:00,,,0.5,39.5,13.685,1.0,21.100000190000003,138.0,0.0,0.0,0.0,0.0,138.0,0.0,1,3390,0.7283709698824006,-0.6851829903263589,-0.7818314824680299,0.0,0.0,3390.0,-0.13116079160846197,1.1984573339500256e-15,1,-1,1.4477727509309408
2026-04-12 12:54:00+00:00,,,0.5,39.5,13.685,1.0,21.100000190000003,138.0,0.0,0.0,0.0,0.0,138.0,0.0,1,3420,0.7253743710122875,-0.6883545756937541,-0.7818314824680299,0.0,0.0,3420.0,-0.12964532233941942,1.1984573339500256e-15,1,-1,1.427119200389705
2026-04-12 14:37:30+00:00,,,0.5,39.700000380000006,13.685,1.0,21.399999809999997,125.0,0.0,0.0,0.0,0.0,125.0,0.0,1,780,0.35429103799771566,-0.9351352096860118,-0.7818314824680299,-5.0,0.6102571532681349,780.0,-1.7109394136887717,2.114642367442909e-15,1,-1,1.3893673322481712
2026-04-12 14:38:00+00:00,,,0.5,39.700000380000006,14.663,1.0,21.399999809999997,125.0,0.0,0.0,0.0,0.0,125.0,0.0,1,810,0.35020738125946793,-0.9366721892483975,-0.7818314824680299,-2.0,0.5074162634162817,810.0,-1.6740277142555167,2.114642367442909e-15,1,-1,1.5394640442895797
2026-04-12 14:38:30+00:00,,,0.5,39.700000380000006,14.663,1.0,21.399999809999997,125.0,0.0,0.0,0.0,0.0,125.0,0.0,1,840,0.35020738125946793,-0.9366721892483975,-0.7818314824680299,-2.0,0.36514837168595515,840.0,-1.6386411385839517,2.114642367442909e-15,1,-1,1.513105414153065
2026-04-12 14:39:00+00:00,,,0.5,39.700000380000006,13.685,1.0,21.399999809999997,125.0,0.0,0.0,0.0,0.0,125.0,0.0,1,870,0.34611705707749285,-0.9381913359224842,-0.7818314824680299,-2.0,0.0,870.0,-1.6046642787009595,2.114642367442909e-15,1,-1,1.4716031255619226
2026-04-12 15:23:00+00:00,,,0.5,39.599999235,14.663,1.0,21.399999809999997,125.0,0.0,0.0,0.0,0.0,125.0,0.0,1,3510,0.16074256560382638,-0.9869963665602318,-0.7818314824680299,0.0,0.0,3510.0,-0.1296453223411236,2.114642367442909e-15,1,-1,1.3902920866011397
2026-04-12 21:35:30+00:00,,,0.5,39.799999619999994,13.685,1.0,22.899999809999997,113.0,0.0,-0.5,0.0,0.0,113.0,0.0,1,180,-0.9940563382223195,-0.10886687485196507,-0.7818314824680299,-12.0,5.757653576992833,180.0,-3.1316902839177883,1.7679728611657942e-16,1,-1,1.441735331634244
2026-04-12 21:45:00+00:00,,,0.5,39.799999619999994,13.685,1.0,23.0,113.0,0.0,0.0,0.0,0.0,113.0,0.0,1,750,-0.9978589232386035,-0.06540312923014273,-0.7818314824680299,-5.0,0.9128709291860314,750.0,-1.7240879503151512,1.7679728611657942e-16,1,-1,1.4612643173515274
2026-04-12 21:45:30+00:00,,,0.5,39.799999619999994,13.685,1.0,23.0,113.0,0.0,0.0,0.0,0.0,113.0,0.0,1,780,-0.9978589232386035,-0.06540312923014273,-0.7818314824680299,-5.0,0.0,780.0,-1.6866193085249472,1.7679728611657942e-16,1,-1,1.5031049649895112
2026-04-12 21:52:00+00:00,,,0.5,39.799999619999994,13.685,1.0,23.0,113.0,0.0,0.0,0.0,0.0,113.0,0.0,1,1170,-0.9993908270190958,-0.03489949670250076,-0.7818314824680299,0.0,0.0,1170.0,-1.3083297784125407,1.7679728611657942e-16,1,-1,1.394156761509183
2026-04-12 21:52:30+00:00,,,0.5,39.799999619999994,13.685,1.0,23.0,113.0,0.0,0.0,0.0,0.0,113.0,0.0,1,1200,-0.9993908270190958,-0.03489949670250076,-0.7818314824680299,0.0,0.0,1200.0,-1.2851762789862384,1.7679728611657942e-16,1,-1,1.431246845970068
2026-04-12 22:09:30+00:00,,,0.5,39.900000765,6.843,1.0,23.0,104.0,0.0,0.0,0.0,0.0,104.0,0.0,1,690,-0.999229036240723,0.03925981575906776,-0.7818314824680299,-5.0,2.6305018969601948,690.0,-1.3617170288252294,5.406578127770331e-15,1,-1,1.4265909106461339
2026-04-12 22:11:30+00:00,,,0.5,39.900000765,6.843,1.0,23.0,104.0,0.0,0.0,0.0,0.0,104.0,0.0,1,810,-0.9988483864849507,0.04797812852134433,-0.7818314824680299,0.0,0.0,810.0,-1.2733725389642874,5.406578127770331e-15,1,-1,1.4687584240876395
2026-04-12 22:12:00+00:00,,,0.5,39.900000765,6.843,1.0,23.0,104.0,0.0,0.0,0.0,0.0,104.0,0.0,1,840,-0.9986295347545739,0.05233595624294306,-0.7818314824680299,0.0,0.0,840.0,-1.2528095999136108,5.406578127770331e-15,1,-1,1.4042391267971042
2026-04-12 22:54:00+00:00,,,0.5,40.0,16.618,2.0,23.0,104.0,0.0,0.0,0.0,0.0,104.0,0.0,1,3360,-0.9723699203976768,0.23344536385590478,-0.7818314824680299,0.0,0.0,3360.0,-0.14863385086933395,5.406578127770331e-15,1,-1,1.430206616885951
2026-04-12 22:54:30+00:00,,,0.5,40.0,16.618,2.0,23.0,104.0,0.0,0.0,0.0,0.0,104.0,0.0,1,3390,-0.9723699203976768,0.23344536385590478,-0.7818314824680299,0.0,0.0,3390.0,-0.12526343548733096,5.406578127770331e-15,1,-1,1.4192358668554121
2026-04-12 22:55:00+00:00,,,0.5,40.0,16.618,2.0,23.0,104.0,0.0,0.0,0.0,0.0,104.0,0.0,1,3420,-0.9713420698132614,0.23768589232617307,-0.7818314824680299,0.0,0.0,3420.0,-0.10857513234041336,5.406578127770331e-15,1,-1,1.3906488369326446
2026-04-13 10:23:00+00:00,,,0.5,39.700000380000006,13.685,1.0,21.399999809999997,102.0,-2.0,-0.2,0.8944271909999222,0.63245553204162,103.6,-2.0,1,44670,0.9949685182509117,-0.1001880616120762,0.0,-2.0,0.3651483717067397,44700.0,-10.863164058028838,-0.1090909090909103,1,-1,1.4573723603503228
2026-04-13 10:23:30+00:00,,,0.5,39.700000380000006,12.708,1.0,21.399999809999997,102.0,0.0,-0.2,1.0954451150103375,0.8432740427175511,103.2,-2.0,1,44700,0.9949685182509117,-0.1001880616120762,0.0,-2.0,0.5074162634313394,44730.0,-7.64907401833153,-0.19393939393939402,1,-1,1.7307211100375444
2026-04-13 10:28:30+00:00,,,0.5,39.900000765,13.685,1.0,21.399999809999997,98.0,-2.0,-0.4,5.974947698515873,7.530677998103517,102.8,-5.0,0,0,0.992546151641322,-0.12186934340514759,0.0,-6.0,4.563725036296819,0.0,-2.7239112939736856,-2.0606060606060623,1,-1,1.4390561036468705
2026-04-13 10:42:30+00:00,,,0.5,39.700000380000006,13.685,1.0,21.399999809999997,98.0,-40.0,0.0,17.888543819998322,12.649110640673925,106.0,0.0,0,0,0.9832549075639546,-0.18223552549214753,0.0,-2.0,7.299503998267293,0.0,-1.0918322834018968,1.6969696969697008,1,-1,1.5820924394475187
2026-04-13 10:47:00+00:00,,,0.5,39.599999235,13.685,1.0,21.29999962,98.0,0.0,-4.0,0.0,0.0,98.0,0.0,1,180,0.9790454724845838,-0.20364175114017732,0.0,0.0,7.3029674334043095,180.0,-0.9599117959675023,1.1726668928670658e-15,1,-1,1.45766082930708
2026-04-13 10:57:00+00:00,,,0.5,39.5,13.685,1.0,21.29999962,98.0,0.0,0.0,0.0,0.0,98.0,0.0,1,780,0.9692309097067544,-0.24615329302899283,0.0,-40.0,0.0,780.0,-0.7211261006248124,1.1726668928670658e-15,1,-1,2.121605738362495
2026-04-13 12:21:30+00:00,,,0.5,39.599999235,16.618,2.0,21.100000190000003,187.0,89.0,8.9,39.80200999949626,28.144271175498737,115.8,89.0,0,0,0.816641555161679,-0.5771451900372335,0.0,89.0,16.24910253932083,0.0,10.863164057186243,4.854545454545452,0,-1,1.4733764764659978
2026-04-13 12:26:30+00:00,,,0.5,39.599999235,7.82,1.0,21.29999962,173.0,0.0,-1.4,0.8944271910002778,4.830458915396131,173.4,75.0,1,60,0.8038568606172174,-0.5948227867513411,0.0,75.0,39.29828459887023,60.0,2.9158478210185543,-1.4666666666666588,0,-1,1.4058138640211875
2026-04-13 12:27:00+00:00,,,0.5,39.599999235,7.82,1.0,21.29999962,173.0,0.0,-1.2,0.0,4.04969134626292,173.0,75.0,1,90,0.8012538126910609,-0.5983246005706587,0.0,75.0,39.75303068038799,90.0,2.7929820192308914,-1.1515151515151443,0,-1,1.4680930080524377
2026-04-13 12:48:00+00:00,,,0.5,40.099999235,7.82,1.0,20.899999809999997,173.0,0.0,0.0,0.0,0.0,173.0,7.499999999999972,1,1350,0.7431448254773942,-0.6691306063588582,0.0,0.0,0.0,1350.0,1.072987577956791,5.512704433761427e-15,1,-1,5.364632809775175
2026-04-13 13:14:30+00:00,,,0.5,39.900000765,17.595,2.0,21.0,168.0,-32.0,-0.5,12.817956155331498,8.854377448471286,177.4,-5.0,0,0,0.6626200482157377,-0.748955720789002,0.0,-5.0,5.044172693404836,0.0,0.10445687830503819,0.8727272727272714,1,-1,1.57144199641547
2026-04-13 13:19:00+00:00,,,0.5,39.799999619999994,16.618,2.0,21.20000038,168.0,0.0,-3.2,0.0,0.9486832980495387,168.0,0.0,1,180,0.6461239796429641,-0.7632324697825286,0.0,-5.0,5.707426096205772,180.0,-0.19834081389605476,-0.09090909090908635,1,-1,1.4874341784493998
2026-04-13 13:29:00+00:00,,,0.5,39.900000765,7.82,1.0,21.29999962,168.0,0.0,-0.3,3.0000000000001004,1.9999999999995084,171.0,0.0,0,0,0.6122172800344496,-0.7906895737438431,0.0,-32.0,1.78789029979812,0.0,-1.519272738903156,-0.1454545454545372,1,-1,1.6183261999703529
2026-04-13 13:44:30+00:00,,,0.5,40.0,14.663,1.0,21.20000038,160.0,0.0,0.0,0.0,0.0,160.0,0.0,1,780,0.5591929034707469,-0.8290375725550416,0.0,-5.0,0.6102571532442861,780.0,-1.5251610872650736,-4.658655865770422e-15,1,-1,2.9434357545589434
2026-04-13 13:45:00+00:00,,,0.5,40.0,14.663,1.0,21.20000038,160.0,0.0,0.0,0.0,0.0,160.0,0.0,1,810,0.5555702330196025,-0.831469612302545,0.0,-2.0,0.5074162633876032,810.0,-1.4953723740438885,-4.658655865770422e-15,1,-1,1.8631255484725902
2026-04-13 13:45:30+00:00,,,0.5,40.0,14.663,1.0,21.20000038,160.0,0.0,0.0,0.0,0.0,160.0,0.0,1,840,0.5555702330196025,-0.831469612302545,0.0,-2.0,0.3651483716461095,840.0,-1.466598981604025,-4.658655865770422e-15,1,-1,1.7642852463619427
2026-04-13 13:46:00+00:00,,,0.5,40.0,14.663,1.0,21.20000038,160.0,0.0,0.0,0.0,0.0,160.0,0.0,1,870,0.5519369853120579,-0.8338858220671683,0.0,-2.0,0.0,870.0,-1.4387743807830553,-4.658655865770422e-15,1,-1,1.6708877858963294
2026-04-13 14:29:30+00:00,,,0.5,40.099999235,14.663,1.0,21.29999962,160.0,0.0,0.0,0.0,0.0,160.0,0.0,1,3480,0.3867109616368213,-0.9222009716704516,0.0,0.0,0.0,3480.0,-0.15945955734614023,-4.658655865770422e-15,1,-1,1.3924867958369478
2026-04-13 14:30:00+00:00,,,0.5,40.099999235,14.663,1.0,21.29999962,160.0,0.0,0.0,0.0,0.0,160.0,0.0,1,3510,0.3826834323650899,-0.9238795325112867,0.0,0.0,0.0,3510.0,-0.12964532234582996,-4.658655865770422e-15,1,-1,1.4253018250808132
2026-04-13 16:50:30+00:00,,,0.5,40.200000380000006,14.663,1.0,22.399999809999997,158.0,0.0,-0.2,0.0,2.7507574714363225,158.0,-2.0,1,30,-0.21643961393810293,-0.9762960071199334,0.0,-2.0,1.5391444107763155,30.0,-2.5950886203521675,-0.34545454545454873,1,-1,1.608074843917418
2026-04-13 16:51:00+00:00,,,0.5,40.200000380000006,14.663,1.0,22.399999809999997,158.0,0.0,-0.2,0.0,2.7988092706237397,158.0,-1.8000000000000114,1,60,-0.22069743502150088,-0.9753423205085128,0.0,-2.0,1.5774998406050869,60.0,-2.5039131747850916,-0.4181818181818157,1,-1,1.6495159011378728
2026-04-13 16:51:30+00:00,,,0.5,40.200000380000006,14.663,1.0,22.399999809999997,158.0,0.0,-0.2,0.0,2.8303906287131357,158.0,0.0,1,90,-0.22069743502150088,-0.9753423205085128,0.0,-2.0,1.6120950886021972,90.0,-2.4202342114013766,-0.4666666666666593,1,-1,1.5358715794570104
2026-04-13 16:52:00+00:00,,,0.5,40.200000380000006,14.663,1.0,22.399999809999997,158.0,0.0,-0.2,0.0,2.846049894150838,158.0,0.0,1,120,-0.22495105434386498,-0.9743700647852352,0.0,-2.0,1.6431676725102426,120.0,-2.343035384894375,-0.4909090909090949,1,-1,1.5443901277528078
2026-04-13 16:52:30+00:00,,,0.5,40.200000380000006,14.663,1.0,22.399999809999997,158.0,0.0,-0.2,0.0,2.8460498941508336,158.0,0.0,1,150,-0.22495105434386498,-0.9743700647852352,0.0,-2.0,1.6709141279465192,150.0,-2.271483661906061,-0.49090909090909474,1,-1,1.611948736861877
2026-04-13 16:53:00+00:00,,,0.5,40.200000380000006,14.663,1.0,22.399999809999997,158.0,0.0,-0.9,0.0,0.0,158.0,0.0,1,180,-0.2292003909224143,-0.9733792584604485,0.0,-2.0,1.6954977569023717,180.0,-2.204888827452425,5.8112219939702646e-15,1,-1,2.6280416716625714
2026-04-13 17:03:00+00:00,,,0.5,40.200000380000006,14.663,1.0,22.5,158.0,0.0,0.0,0.0,0.0,158.0,0.0,1,780,-0.2714404498650743,-0.9624552364536473,0.0,-9.0,0.0,780.0,-1.4088526796584524,5.8112219939702646e-15,1,-1,1.5371985149962328
2026-04-13 17:03:30+00:00,,,0.5,40.200000380000006,14.663,1.0,22.5,158.0,0.0,0.0,0.0,0.0,158.0,0.0,1,810,-0.2714404498650743,-0.9624552364536473,0.0,0.0,0.0,810.0,-1.383372027184206,5.8112219939702646e-15,1,-1,1.3887177733530351
2026-04-13 19:24:00+00:00,,,0.5,38.900000765,16.618,2.0,24.0,142.0,0.0,0.0,0.0,0.0,142.0,0.0,1,690,-0.7771459614569711,-0.6293203910498371,0.0,-5.0,2.403063179292348,690.0,-1.7719959972908848,3.1311443270597634e-15,1,-1,1.9883427898870683
2026-04-13 19:24:30+00:00,,,0.5,38.900000765,16.618,2.0,24.0,142.0,0.0,0.0,0.0,0.0,142.0,0.0,1,720,-0.7771459614569711,-0.6293203910498371,0.0,-5.0,2.2765672888544835,720.0,-1.7324545710084918,3.1311443270597634e-15,1,-1,2.4245215703395555
2026-04-13 19:25:30+00:00,,,0.5,38.900000765,16.618,2.0,24.0,142.0,0.0,0.0,0.0,0.0,142.0,0.0,1,780,-0.7798844830928814,-0.6259234721840596,0.0,-6.0,0.507416263398008,780.0,-1.658430950975782,3.1311443270597634e-15,1,-1,2.7555991796830037
2026-04-13 19:26:00+00:00,,,0.5,38.900000765,16.618,2.0,24.0,142.0,0.0,0.0,0.0,0.0,142.0,0.0,1,810,-0.7826081568524138,-0.6225146366376196,0.0,-2.0,0.36514837166056313,810.0,-1.6236888631398811,3.1311443270597634e-15,1,-1,1.8039707929002944
2026-04-13 19:26:30+00:00,,,0.5,38.900000765,16.618,2.0,24.0,142.0,0.0,0.0,0.0,0.0,142.0,0.0,1,840,-0.7826081568524138,-0.6225146366376196,0.0,-2.0,0.0,840.0,-1.590309065404182,3.1311443270597634e-15,1,-1,1.6910156509957979
2026-04-13 20:10:00+00:00,,,0.5,38.0,16.618,2.0,24.399999809999997,142.0,0.0,0.0,0.0,0.0,142.0,0.0,1,3450,-0.8870108331782218,-0.4617486132350336,0.0,0.0,0.0,3450.0,-0.13836236534641294,3.1311443270597634e-15,1,-1,1.41150609354116
2026-04-13 20:10:30+00:00,,,0.5,38.0,16.618,2.0,24.399999809999997,142.0,0.0,0.0,0.0,0.0,142.0,0.0,1,3480,-0.8870108331782218,-0.4617486132350336,0.0,0.0,0.0,3480.0,-0.1296453223414664,3.1311443270597634e-15,1,-1,1.413736335420008
2026-04-13 20:57:00+00:00,,,0.6666666666666666,37.59999898,17.595,2.0,24.79999949333333,142.0,0.0,0.0,0.0,0.0,142.0,0.0,1,6270,-0.9624552364536471,-0.27144044986507504,0.0,0.0,0.0,6270.0,0.0,3.1311443270597634e-15,1,-1,10.790331982358286
2026-04-13 21:02:00+00:00,,,0.6666666666666666,37.59999898,17.595,2.0,24.79999949333333,142.0,0.0,0.0,0.0,0.0,142.0,0.0,1,6540,-0.9681476403781079,-0.25038000405444094,0.0,0.0,0.0,6570.0,0.0,3.1311443270597634e-15,1,-1,10.83468116571175
2026-04-14 00:01:00+00:00,,,0.5,36.900000765,13.685,1.0,24.20000038,141.0,0.0,0.0,0.0,0.0,141.0,0.0,1,810,-0.8638355052043958,0.5037739770455261,0.0,0.0,0.0,810.0,0.021876687637833715,6.1894241274367065e-15,1,-1,3.219298342831671
2026-04-14 00:01:30+00:00,,,0.5,36.900000765,13.685,1.0,24.20000038,141.0,0.0,0.0,0.0,0.0,141.0,0.0,1,840,-0.8638355052043958,0.5037739770455261,0.0,0.0,0.0,840.0,0.02265923238376463,6.1894241274367065e-15,1,-1,3.2113061811182164
2026-04-14 00:02:00+00:00,,,0.5,36.900000765,13.685,1.0,24.20000038,141.0,0.0,0.0,0.0,0.0,141.0,0.0,1,870,-0.8616291604415255,0.5075383629607045,0.0,0.0,0.0,870.0,0.023441876907921235,6.1894241274367065e-15,1,-1,3.1976042287932724
2026-04-14 00:02:30+00:00,,,0.5,36.900000765,13.685,1.0,24.20000038,141.0,0.0,0.0,0.0,0.0,141.0,0.0,1,900,-0.8616291604415255,0.5075383629607045,0.0,0.0,0.0,900.0,0.02422462268197781,6.1894241274367065e-15,1,-1,3.367480557313879
2026-04-14 00:03:00+00:00,,,0.5,36.900000765,6.843,1.0,24.20000038,141.0,0.0,0.0,0.0,0.0,141.0,0.0,1,930,-0.8594064115014526,0.5112930860770523,0.0,0.0,0.0,930.0,0.025007471178660395,6.1894241274367065e-15,1,-1,3.353147839710135
2026-04-14 00:03:30+00:00,,,0.5,36.900000765,13.685,1.0,24.20000038,141.0,0.0,0.0,0.0,0.0,141.0,0.0,1,960,-0.8594064115014526,0.5112930860770523,0.0,0.0,0.0,960.0,0.025790423871752906,6.1894241274367065e-15,1,-1,3.344749157767194
2026-04-14 00:04:00+00:00,,,0.5,36.900000765,13.685,1.0,24.20000038,141.0,0.0,0.0,0.0,0.0,141.0,0.0,1,990,-0.8571673007021123,0.5150380749100542,0.0,0.0,0.0,990.0,0.026573482236127276,6.1894241274367065e-15,1,-1,3.3305173248652045
2026-04-14 00:04:30+00:00,,,0.5,36.900000765,6.843,1.0,24.20000038,141.0,0.0,0.0,0.0,0.0,141.0,0.0,1,1020,-0.8571673007021123,0.5150380749100542,0.0,0.0,0.0,1020.0,0.02735664774774697,6.1894241274367065e-15,1,-1,3.32222251821209
2026-04-14 00:05:00+00:00,,,0.5,36.900000765,6.843,1.0,24.20000038,141.0,0.0,0.0,0.0,0.0,141.0,0.0,1,1050,-0.8549118706729468,0.5187732581605211,0.0,0.0,0.0,1050.0,0.028139921883686518,6.1894241274367065e-15,1,-1,3.4893658449556435
2026-04-14 00:05:30+00:00,,,0.5,36.900000765,13.685,1.0,24.20000038,141.0,0.0,0.0,0.0,0.0,141.0,0.0,1,1080,-0.8549118706729468,0.5187732581605211,0.0,0.0,0.0,1080.0,0.028923306122135065,6.1894241274367065e-15,1,-1,3.4807380896967373
2026-04-14 00:06:00+00:00,,,0.5,36.900000765,13.685,1.0,24.20000038,144.0,3.0,0.3,1.3416407864998754,0.9486832980480618,141.6,3.0,1,1110,-0.8526401643540921,0.522498564715949,0.0,3.0,0.5477225575007939,1110.0,0.3086708602200617,0.16363636363636808,1,-1,2.36158695437019
2026-04-14 00:13:00+00:00,,,0.5,37.0,6.843,1.0,24.20000038,131.0,0.0,-0.7,0.0,1.9321835661572597,131.0,0.0,1,120,-0.8362861558477599,0.5482932295199132,0.0,-10.0,4.70570697780001,120.0,-0.8009622132324303,-0.36363636363636404,1,-1,1.5132678360932201
2026-04-14 00:15:30+00:00,,,0.0,37.0,13.685,1.0,24.2,131.0,0.0,0.0,0.0,0.0,131.0,0.0,1,270,-0.8314696123025455,0.5555702330196018,0.0,-10.0,5.05884908086663,270.0,-0.750376617152387,-6.745261471179441e-16,1,-1,1.6997557262629506
2026-04-14 00:22:30+00:00,,,0.5,37.0,13.685,1.0,24.20000038,131.0,0.0,0.0,0.0,0.0,131.0,0.0,1,660,-0.8141155183563196,0.5807029557109393,0.0,-5.0,2.9767296720105314,690.0,-0.629330724196704,-6.745261471179441e-16,1,-1,1.4724316975233578
2026-04-14 00:23:30+00:00,,,0.5,37.0,6.843,1.0,24.20000038,131.0,0.0,0.0,0.0,0.0,131.0,0.0,1,720,-0.8115739819650123,0.5842496656374345,0.0,-7.0,1.1426929274459825,750.0,-0.6117859053069764,-6.745261471179441e-16,1,-1,5.844638475141065
2026-04-14 00:24:00+00:00,,,0.5,37.0,6.843,1.0,24.20000038,131.0,0.0,0.0,0.0,0.0,131.0,0.0,1,750,-0.8090169943749481,0.5877852522924722,0.0,-2.0,1.0954451150095623,780.0,-0.6031029777313207,-6.745261471179441e-16,1,-1,4.297285919716485
